expansion_,craft_,rarity_,pp_,CardName,Code
Verdant Conflict,Bloodcraft,Gold,5,"Balto, Malice Deflector",6rI5s
Verdant Conflict,Bloodcraft,Legendary,6,"Yuzuki, Righteous Demon",6rKXo
Verdant Conflict,Bloodcraft,Legendary,7,Cradle of Dark Divinity,6rKXy
Verdant Conflict,Bloodcraft,Legendary,3,Kudlak,6rKY6
Verdant Conflict,Havencraft,Bronze,5,Greatsword Sister,6rbdY
Verdant Conflict,Havencraft,Bronze,6,Priest of Excess,6rbdi
Verdant Conflict,Havencraft,Bronze,2,Saintly Squeaks,6rbds
Verdant Conflict,Havencraft,Bronze,1,Snnneak Attack!,6rc6o
Verdant Conflict,Havencraft,Silver,1,"Pyne, Holy Police",6re3o
Verdant Conflict,Havencraft,Silver,2,Featherfolk Punisher,6re3y
Verdant Conflict,Havencraft,Silver,1,Virtuous Aether,6reog
Verdant Conflict,Havencraft,Gold,5,Master Adjudicator,6rgW2
Verdant Conflict,Havencraft,Gold,8,"Agnes, Hollow Feather",6rgWC
Verdant Conflict,Havencraft,Gold,3,Hallowed Cave Shrine,6rg_I
Verdant Conflict,Havencraft,Legendary,4,"Daffodil, Meus Princess",6riyI
Verdant Conflict,Havencraft,Legendary,8,Iridescent Sphinx,6riyS
Verdant Conflict,Havencraft,Legendary,7,"Charaton, Iceflame Priest",6riyc
Verdant Conflict,Portalcraft,Bronze,7,Dazzling Archer,6r-22
Verdant Conflict,Portalcraft,Bronze,2,Doll Meister,6r-2C
Verdant Conflict,Portalcraft,Bronze,2,Drill Hedgehog,6r-2M
Verdant Conflict,Portalcraft,Bronze,1,Doll Operation,6r-mw
Verdant Conflict,Portalcraft,Silver,4,Enhanced Tiger,6s0UI
Verdant Conflict,Portalcraft,Silver,3,"Ines, Maiden of Clouds",6s0US
Verdant Conflict,Portalcraft,Silver,1,Enigmatic Aether,6s1DA
Verdant Conflict,Portalcraft,Gold,6,Cannon Hermit Crab,6s2wY
Verdant Conflict,Portalcraft,Gold,2,"Mugnier, Purifying Light",6s2wi
Verdant Conflict,Portalcraft,Gold,2,Artifact Call,6s3fQ
Verdant Conflict,Portalcraft,Legendary,8,Dreadnought Gorilla,6s5Mo
Verdant Conflict,Portalcraft,Legendary,4,Absolute Modesty,6s5My
Verdant Conflict,Portalcraft,Legendary,2,Awakened Ragna,6s65g
Ultimate Colosseum,Neutral,Bronze,4,Sheep Rider,6skt2
Ultimate Colosseum,Neutral,Bronze,2,Bazooka Goblins,6sktC
Ultimate Colosseum,Neutral,Bronze,1,Sentry Gate,6slMI
Ultimate Colosseum,Neutral,Silver,5,"Chaht, Ringside Announcer",6snJI
Ultimate Colosseum,Neutral,Silver,1,Clash of Heroes,6so2A
Ultimate Colosseum,Neutral,Gold,6,"Mithra, Daybreak Deity",6splY
Ultimate Colosseum,Neutral,Gold,3,Princess Knight,6spli
Ultimate Colosseum,Neutral,Gold,3,Colosseum on High,6sp_A
Ultimate Colosseum,Neutral,Legendary,7,"Athena, Divine Shield",6ssBo
Ultimate Colosseum,Neutral,Legendary,9,Mammoth God's Colosseum,6ssBy
Ultimate Colosseum,Forestcraft,Bronze,2,Greenwood Guardian,6t7HY
Ultimate Colosseum,Forestcraft,Bronze,1,Crossbow Sniper,6t7Hi
Ultimate Colosseum,Forestcraft,Bronze,3,Mallet Monkey,6t7Hs
Ultimate Colosseum,Forestcraft,Bronze,1,Synchronized Slash,6t80Q
Ultimate Colosseum,Forestcraft,Silver,2,Woodland Cleaver,6t9jo
Ultimate Colosseum,Forestcraft,Silver,3,Assault Jaguar,6t9jy
Ultimate Colosseum,Forestcraft,Silver,1,Spiritshine,6tASg
Ultimate Colosseum,Forestcraft,Gold,4,Wildwood Matriarch,6tCA2
Ultimate Colosseum,Forestcraft,Gold,2,"Rino, Cleansweep Archer",6tCAC
Ultimate Colosseum,Forestcraft,Gold,2,Greenbrier Elf,6tCAM
Ultimate Colosseum,Forestcraft,Legendary,8,"Lymaga, Forest Champion",6tEcI
Ultimate Colosseum,Forestcraft,Legendary,2,"Kokkoro, Faithful Guide",6tEcS
Ultimate Colosseum,Forestcraft,Legendary,1,Phantasmal Fairy Dragon,6tEcc
Ultimate Colosseum,Swordcraft,Bronze,6,Petalwink Paladin,6tVi2
Ultimate Colosseum,Swordcraft,Bronze,2,Samurai Outlaw,6tViC
Ultimate Colosseum,Swordcraft,Bronze,3,Fox Lancer,6tViM
Ultimate Colosseum,Swordcraft,Bronze,4,Breakneck Draw,6tWQw
Ultimate Colosseum,Swordcraft,Silver,5,Quickdraw Maven,6tY8I
Ultimate Colosseum,Swordcraft,Silver,2,Twinsword Master,6tY8S
Ultimate Colosseum,Swordcraft,Silver,1,Grand Acquisition,6tYtA
Ultimate Colosseum,Swordcraft,Gold,2,Steadfast Samurai,6taaY
Ultimate Colosseum,Swordcraft,Gold,4,"Shizuru, Sisterly Sabreur",6taai
Ultimate Colosseum,Swordcraft,Gold,3,Courtly Dance,6tbJQ
Ultimate Colosseum,Swordcraft,Legendary,1,"Kagemitsu, Matchless Blade",6td0o
Ultimate Colosseum,Swordcraft,Legendary,3,"Pecorine, Peckish Princess",6td0y
Ultimate Colosseum,Swordcraft,Legendary,5,Luxblade Arriet,6td16
Ultimate Colosseum,Runecraft,Bronze,1,Talisman Disciple,6tu6Y
Ultimate Colosseum,Runecraft,Bronze,2,Aeroelementalist,6tu6i
Ultimate Colosseum,Runecraft,Bronze,2,Charming Gentlemouse,6tu6s
Ultimate Colosseum,Runecraft,Bronze,2,Shikigami Summons,6turQ
Ultimate Colosseum,Runecraft,Silver,7,Traditional Sorcerer,6twYo
Ultimate Colosseum,Runecraft,Silver,8,Demoncaller,6twYy
Ultimate Colosseum,Runecraft,Silver,6,Crimson Meteor Storm,6txHg
Ultimate Colosseum,Runecraft,Gold,3,"Kyoka, Prize Pupil",6ty_2
Ultimate Colosseum,Runecraft,Gold,5,Curse Crafter,6ty_C
Ultimate Colosseum,Runecraft,Gold,2,Mirror of Truth,6tzEg
Ultimate Colosseum,Runecraft,Legendary,15,"Kuon, Founder of Onmyodo",6t_RI
Ultimate Colosseum,Runecraft,Legendary,6,"Karyl, Catty Sorceress",6t_RS
Ultimate Colosseum,Runecraft,Legendary,8,Forbidden Darkmage,6t_Rc
Ultimate Colosseum,Dragoncraft,Bronze,2,Swordwhip Dragoon,6uGX2
Ultimate Colosseum,Dragoncraft,Bronze,7,Trident Merman,6uGXC
Ultimate Colosseum,Dragoncraft,Bronze,5,Poisonous Dilophosaurus,6uGXM
Ultimate Colosseum,Dragoncraft,Bronze,1,Flamewinged Might,6uHFw
Ultimate Colosseum,Dragoncraft,Silver,6,Jadelong Tactician,6uIzI
Ultimate Colosseum,Dragoncraft,Silver,3,Aquascale Stalwart,6uIzS
Ultimate Colosseum,Dragoncraft,Silver,2,Ice Dancing Dragonewt,6uIzc
Ultimate Colosseum,Dragoncraft,Gold,5,Phoenix Empress,6uLPY
Ultimate Colosseum,Dragoncraft,Gold,2,"Inori, Timid Dragonmaiden",6uLPi
Ultimate Colosseum,Dragoncraft,Gold,4,Raremetal Dragon,6uLPs
Ultimate Colosseum,Dragoncraft,Legendary,2,"Garyu, Supreme Dragonkin",6uNro
Ultimate Colosseum,Dragoncraft,Legendary,7,"Kaya, Draconine Brawler",6uNry
Ultimate Colosseum,Dragoncraft,Legendary,3,Darkprison Dragon,6uNs6
Ultimate Colosseum,Shadowcraft,Bronze,3,Zashiki-Warashi,6uexY
Ultimate Colosseum,Shadowcraft,Bronze,2,Bone Crane,6uexi
Ultimate Colosseum,Shadowcraft,Bronze,3,Mummy Chef,6uexs
Ultimate Colosseum,Shadowcraft,Bronze,1,Demonic Procession,6ufgQ
Ultimate Colosseum,Shadowcraft,Silver,2,Yuki-Onna,6uhNo
Ultimate Colosseum,Shadowcraft,Silver,3,Kasha,6uhNy
Ultimate Colosseum,Shadowcraft,Silver,7,Path to Perdition,6uht2
Ultimate Colosseum,Shadowcraft,Gold,1,"Miyako, Pudding Poltergeist",6ujq2
Ultimate Colosseum,Shadowcraft,Gold,4,Shuten-Doji,6ujqC
Ultimate Colosseum,Shadowcraft,Gold,2,Grudge Knight,6ujqM
Ultimate Colosseum,Shadowcraft,Legendary,9,"Ginsetsu, Great Fox",6umGI
Ultimate Colosseum,Shadowcraft,Legendary,4,"Shinobu, Mausoleum Medium",6umGS
Ultimate Colosseum,Shadowcraft,Legendary,7,"Arcus, Soulful Manager",6umGc
Ultimate Colosseum,Bloodcraft,Bronze,2,Rookie Succubus,6v1M2
Ultimate Colosseum,Bloodcraft,Bronze,2,Antelope Pelt Warrior,6v1MC
Ultimate Colosseum,Bloodcraft,Bronze,6,Giant Cobra,6v1MM
Ultimate Colosseum,Bloodcraft,Bronze,2,Berserker's Pelt,6v1rI
Ultimate Colosseum,Bloodcraft,Silver,3,Cougar Pelt Warrior,6v3oI
Ultimate Colosseum,Bloodcraft,Silver,2,Boar Pelt Warrior,6v3oS
Ultimate Colosseum,Bloodcraft,Silver,1,"Lucius, Vampire Slayer",6v3oc
Ultimate Colosseum,Bloodcraft,Gold,3,Bear Pelt Warrior,6v6EY
Ultimate Colosseum,Bloodcraft,Gold,2,"Io, Enchanting Educator",6v6Ei
Ultimate Colosseum,Bloodcraft,Gold,1,Creeping Madness,6v6zQ
Ultimate Colosseum,Bloodcraft,Legendary,4,Aragavy the Berserker,6v8go
Ultimate Colosseum,Bloodcraft,Legendary,3,"Illya, Queen of Night",6v8gy
Ultimate Colosseum,Bloodcraft,Legendary,9,Permafrost Behemoth,6v8h6
Ultimate Colosseum,Havencraft,Bronze,2,Winged Staff Priestess,6vPmY
Ultimate Colosseum,Havencraft,Bronze,5,Calm Featherfolk,6vPmi
Ultimate Colosseum,Havencraft,Bronze,3,Saintly Griffon,6vPms
Ultimate Colosseum,Havencraft,Bronze,2,Holy Counterattack,6vQVQ
Ultimate Colosseum,Havencraft,Silver,5,Holy Lancer,6vSCo
Ultimate Colosseum,Havencraft,Silver,4,Golden Eagle,6vSCy
Ultimate Colosseum,Havencraft,Silver,3,Feather Sanctuary,6vSi2
Ultimate Colosseum,Havencraft,Gold,3,Saintly Leader,6vUf2
Ultimate Colosseum,Havencraft,Gold,3,"Yukari, Holy Guardian",6vUfC
Ultimate Colosseum,Havencraft,Gold,5,Manifest Devotion,6vVNw
Ultimate Colosseum,Havencraft,Legendary,6,"Wilbert, Grand Knight",6vX5I
Ultimate Colosseum,Havencraft,Legendary,4,"Saren, Orphanage Matron",6vX5S
Ultimate Colosseum,Havencraft,Legendary,6,Goddess of the West Wind,6vX5c
Ultimate Colosseum,Portalcraft,Bronze,1,Sure-Sighted Lancer,6voB2
Ultimate Colosseum,Portalcraft,Bronze,3,Gravity Grappler,6voBC
Ultimate Colosseum,Portalcraft,Bronze,2,Begoggled Mole,6voBM
Ultimate Colosseum,Portalcraft,Bronze,0,Focus,6vovw
Ultimate Colosseum,Portalcraft,Silver,1,Barrage Brawler,6vqdI
Ultimate Colosseum,Portalcraft,Silver,3,Boost Kicker,6vqdS
Ultimate Colosseum,Portalcraft,Silver,3,Box of Puppets,6vr6Y
Ultimate Colosseum,Portalcraft,Gold,2,Phantom Blade Wielder,6vt3Y
Ultimate Colosseum,Portalcraft,Gold,4,Fearsome Fortress,6vt3i
Ultimate Colosseum,Portalcraft,Gold,2,"Ameth, Dream Emissary",6vt3s
Ultimate Colosseum,Portalcraft,Legendary,3,"Karula, Arts Master",6vvVo
Ultimate Colosseum,Portalcraft,Legendary,10,Omniscient Kaiser,6vvVy
Ultimate Colosseum,Portalcraft,Legendary,9,Vertex Colony,6vvW6
World Uprooted,Neutral,Bronze,3,Plucky Treasure Hunter,6wZ02
World Uprooted,Neutral,Bronze,2,Wayfaring Illustrator,6wZ0C
World Uprooted,Neutral,Bronze,6,We've Got a Case!,6wZkw
World Uprooted,Neutral,Silver,3,Romantic Chanteuse,6wbSI
World Uprooted,Neutral,Silver,3,Goblin Warpack,6wcBA
World Uprooted,Neutral,Gold,2,Changewing Cherub,6wduY
World Uprooted,Neutral,Gold,7,Boom Devil,6wdui
World Uprooted,Neutral,Gold,6,Mythcleaver,6weNo
World Uprooted,Neutral,Legendary,3,"Gabriel, Heavenly Voice",6wgKo
World Uprooted,Neutral,Legendary,7,Natur Al'machinus,6wgKy
World Uprooted,Forestcraft,Bronze,5,Fairy Officer,6wxQY
World Uprooted,Forestcraft,Bronze,2,Springleaf Sprite,6wxQi
World Uprooted,Forestcraft,Bronze,1,Ironback Beetle,6wxQs
World Uprooted,Forestcraft,Bronze,2,Take to the Canopies,6wy9Q
World Uprooted,Forestcraft,Silver,2,Mechaboomerang Elf,6wzso
World Uprooted,Forestcraft,Silver,6,Forest Hatcheteer,6wzsy
World Uprooted,Forestcraft,Silver,4,Fairy Menhir,6w-M2
World Uprooted,Forestcraft,Gold,5,Windfall Fay,6x0J2
World Uprooted,Forestcraft,Gold,4,Ironglider Elf,6x0JC
World Uprooted,Forestcraft,Gold,2,Intertwined Resolve,6x11w
World Uprooted,Forestcraft,Legendary,12,Awakened Gaia,6x2lI
World Uprooted,Forestcraft,Legendary,7,"Damian, Drillarm Brawler",6x2lS
World Uprooted,Forestcraft,Legendary,3,Elf Queen of Abundant Life,6x2lc
World Uprooted,Swordcraft,Bronze,2,Gizmo Courier,6xJr2
World Uprooted,Swordcraft,Bronze,3,Nightclad Assassin,6xJrC
World Uprooted,Swordcraft,Bronze,8,Impact Soldier,6xJrM
World Uprooted,Swordcraft,Bronze,3,Wee Merchant's Appraisal,6xKZw
World Uprooted,Swordcraft,Silver,3,"Gelt, Resolute Knight",6xMHI
World Uprooted,Swordcraft,Silver,2,Panther Scout,6xMHS
World Uprooted,Swordcraft,Silver,2,Levin Beastmaster,6xMHc
World Uprooted,Swordcraft,Gold,3,Lady of the Lance,6xOjY
World Uprooted,Swordcraft,Gold,2,Pompous Prince,6xOji
World Uprooted,Swordcraft,Gold,3,Stroke of Conviction,6xPSQ
World Uprooted,Swordcraft,Legendary,7,"Patrick, Rhiceros Knight",6xR9o
World Uprooted,Swordcraft,Legendary,5,"Grayson, Rocket Blader",6xR9y
World Uprooted,Swordcraft,Legendary,5,"Amelia, the Silverflash",6xRA6
World Uprooted,Runecraft,Bronze,2,Device Diviner,6xiFY
World Uprooted,Runecraft,Bronze,5,Frostrune Knight,6xiFi
World Uprooted,Runecraft,Bronze,9,Aethereal Golem,6xiFs
World Uprooted,Runecraft,Bronze,3,Mystic Absorption,6xi-Q
World Uprooted,Runecraft,Silver,2,Earth Sorceress,6xkho
World Uprooted,Runecraft,Silver,2,Vergewalker Magician,6xkhy
World Uprooted,Runecraft,Silver,0,Spellbinder's Preparation,6xkxQ
World Uprooted,Runecraft,Gold,3,Stormelementalist,6xn82
World Uprooted,Runecraft,Gold,3,Formbender,6xn8C
World Uprooted,Runecraft,Gold,2,Sorcery in Solidarity,6xnsw
World Uprooted,Runecraft,Legendary,8,"Daria, Infinity Witch",6xpaI
World Uprooted,Runecraft,Legendary,18,"Regalore, Steel Chimera",6xpaS
World Uprooted,Runecraft,Legendary,2,"Uhlein, Grand Magus",6xpac
World Uprooted,Dragoncraft,Bronze,4,Dragoon Medic,6y4g2
World Uprooted,Dragoncraft,Bronze,6,Tonfa Dragonewt,6y4gC
World Uprooted,Dragoncraft,Bronze,2,Rockback Ankylosaurus,6y4gM
World Uprooted,Dragoncraft,Bronze,3,Dragonfolk's Wail,6y5Ow
World Uprooted,Dragoncraft,Silver,4,Draconitron,6y76I
World Uprooted,Dragoncraft,Silver,5,Petalspine Stegosaurus,6y76S
World Uprooted,Dragoncraft,Silver,1,Scalebound Plight,6y7rA
World Uprooted,Dragoncraft,Gold,3,Steelstorm Dragonewt,6y9YY
World Uprooted,Dragoncraft,Gold,2,Steelcap Pachycephalosaurus,6y9Yi
World Uprooted,Dragoncraft,Gold,3,Cursed Furor,6yAHQ
World Uprooted,Dragoncraft,Legendary,2,"Rola, Inferno Dragoon",6yB-o
World Uprooted,Dragoncraft,Legendary,6,Shipsbane Plesiosaurus,6yB-y
World Uprooted,Dragoncraft,Legendary,6,"Jerva, Wyrm Transcendent",6yB_6
World Uprooted,Shadowcraft,Bronze,4,Dancing Ghost,6yT4Y
World Uprooted,Shadowcraft,Bronze,3,Spectral Servant,6yT4i
World Uprooted,Shadowcraft,Bronze,5,Whole-Spirited Necromancer,6yT4s
World Uprooted,Shadowcraft,Bronze,2,Ghastly Assault,6yTpQ
World Uprooted,Shadowcraft,Silver,3,Beastly Medium,6yVWo
World Uprooted,Shadowcraft,Silver,2,Triscythe Reaper,6yVWy
World Uprooted,Shadowcraft,Silver,4,Fatal Order,6yWFg
World Uprooted,Shadowcraft,Gold,2,Jackshovel Gravedigger,6yXz2
World Uprooted,Shadowcraft,Gold,3,Sarcophagus Wraith,6yXzC
World Uprooted,Shadowcraft,Gold,5,Friends Forever,6yYhw
World Uprooted,Shadowcraft,Legendary,2,"Gremory, Death Teller",6yaPI
World Uprooted,Shadowcraft,Legendary,10,He Who Once Rocked,6yaPS
World Uprooted,Shadowcraft,Legendary,5,Nightmare Devourer,6yaPc
World Uprooted,Bloodcraft,Bronze,2,Vampiric Bloodbinder,6yrV2
World Uprooted,Bloodcraft,Bronze,4,Bloodstained Berserker,6yrVC
World Uprooted,Bloodcraft,Bronze,5,Aloof Archfiend,6yrVM
World Uprooted,Bloodcraft,Bronze,3,Cursebrand Strike,6ysDw
World Uprooted,Bloodcraft,Silver,5,Moonlight Vampire,6ytxI
World Uprooted,Bloodcraft,Silver,2,Hellspear Warrior,6ytxS
World Uprooted,Bloodcraft,Silver,2,Wicked Pact,6yugA
World Uprooted,Bloodcraft,Gold,3,Mechashot Devil,6ywNY
World Uprooted,Bloodcraft,Gold,3,Ravening Corruption,6ywNi
World Uprooted,Bloodcraft,Gold,2,Garnet Waltz,6yx6Q
World Uprooted,Bloodcraft,Legendary,6,"Nerea, Beast Empress",6yypo
World Uprooted,Bloodcraft,Legendary,4,"Neun, Daybreak Vampire",6yypy
World Uprooted,Bloodcraft,Legendary,10,Ruinweb Spider,6yyq6
World Uprooted,Havencraft,Bronze,2,Sol Sister,6zDvY
World Uprooted,Havencraft,Bronze,4,Graywing Featherfolk,6zDvi
World Uprooted,Havencraft,Bronze,3,Fortune Fowl,6zDvs
World Uprooted,Havencraft,Bronze,2,Blind Justice,6zEeQ
World Uprooted,Havencraft,Silver,4,Holylight Convert,6zGLo
World Uprooted,Havencraft,Silver,3,Radiant Meus,6zGLy
World Uprooted,Havencraft,Silver,2,Pilgrims' Path,6zGr2
World Uprooted,Havencraft,Gold,2,Sweetwing Seraph,6zIo2
World Uprooted,Havencraft,Gold,2,Robowhip Reverend,6zIoC
World Uprooted,Havencraft,Gold,3,Major Prayers,6zJWw
World Uprooted,Havencraft,Legendary,5,"Justine, Holy Al-mi'raj",6zLEI
World Uprooted,Havencraft,Legendary,6,"Vice, Death Grip",6zLES
World Uprooted,Havencraft,Legendary,5,"Garuda, Wings of Paradise",6zLEc
World Uprooted,Portalcraft,Bronze,2,Android Artisan,6zcK2
World Uprooted,Portalcraft,Bronze,3,Magic Gunsmith,6zcKC
World Uprooted,Portalcraft,Bronze,3,Ironclad Armadillo,6zcKM
World Uprooted,Portalcraft,Bronze,1,Syntonization,6zd2w
World Uprooted,Portalcraft,Silver,8,Vibrochakram Thrower,6zemI
World Uprooted,Portalcraft,Silver,1,Technomancer,6zemS
World Uprooted,Portalcraft,Silver,4,Puppet Bomb,6zfVA
World Uprooted,Portalcraft,Gold,4,Ironsting Archaeologist,6zhCY
World Uprooted,Portalcraft,Gold,5,Lasershell Tortoise,6zhCi
World Uprooted,Portalcraft,Gold,4,Rebel Against Fate,6zhxQ
World Uprooted,Portalcraft,Legendary,2,"Ralmia, Sonic Racer",6zjeo
World Uprooted,Portalcraft,Legendary,8,"Belphomet, Worldreaver",6zjey
World Uprooted,Portalcraft,Legendary,6,Bearminator,6zjf6
Fortune's Hand,Neutral,Bronze,8,Pureshot Angel,6-N92
Fortune's Hand,Neutral,Bronze,4,Winged Courier,6-N9C
Fortune's Hand,Neutral,Bronze,2,Sudden Showers,6-Ntw
Fortune's Hand,Neutral,Silver,2,Cloud Gigas,6-PbI
Fortune's Hand,Neutral,Silver,6,Titanic Showdown,6-Q4Y
Fortune's Hand,Neutral,Gold,5,Starbright Deity,6-S1Y
Fortune's Hand,Neutral,Gold,5,Archangel of Evocation,6-S1i
Fortune's Hand,Neutral,Gold,4,Resolve of the Fallen,6-SmQ
Fortune's Hand,Neutral,Legendary,6,"XXI. Zelgenea, The World",6-UTo
Fortune's Hand,Neutral,Legendary,4,"Fieran, Havensent Wind God",6-UTy
Fortune's Hand,Forestcraft,Bronze,4,Reclusive Ponderer,6-lZY
Fortune's Hand,Forestcraft,Bronze,2,Blossoming Archer,6-lZi
Fortune's Hand,Forestcraft,Bronze,7,Deepwood Wolf,6-lZs
Fortune's Hand,Forestcraft,Bronze,4,Fairy Assault,6-mIQ
Fortune's Hand,Forestcraft,Silver,5,Optimistic Beastmaster,6-n_o
Fortune's Hand,Forestcraft,Silver,1,Lumbering Carapace,6-n_y
Fortune's Hand,Forestcraft,Silver,2,Soothing Spell,6-okg
Fortune's Hand,Forestcraft,Gold,4,Chipper Skipper,6-qS2
Fortune's Hand,Forestcraft,Gold,7,"Lionel, Woodland Shadow",6-qSC
Fortune's Hand,Forestcraft,Gold,3,Life Banquet,6-rAw
Fortune's Hand,Forestcraft,Legendary,3,"XII. Wolfraud, Hanged Man",6-suI
Fortune's Hand,Forestcraft,Legendary,6,Terrorformer,6-suS
Fortune's Hand,Forestcraft,Legendary,3,"Aerin, Forever Brilliant",6-suc
Fortune's Hand,Swordcraft,Bronze,9,Selfless Noble,6_7-2
Fortune's Hand,Swordcraft,Bronze,5,Strikelance Knight,6_7-C
Fortune's Hand,Swordcraft,Bronze,2,Honorable Thief,6_7-M
Fortune's Hand,Swordcraft,Bronze,1,Pompous Summons,6_8iw
Fortune's Hand,Swordcraft,Silver,3,Empress of Serenity,6_AQI
Fortune's Hand,Swordcraft,Silver,1,"Ernesta, Weapons Hawker",6_AQS
Fortune's Hand,Swordcraft,Silver,2,Shield Phalanx,6_B9A
Fortune's Hand,Swordcraft,Gold,4,Prudent General,6_CsY
Fortune's Hand,Swordcraft,Gold,2,"Ilmisuna, Discord Hawker",6_Csi
Fortune's Hand,Swordcraft,Gold,1,Decisive Strike,6_DbQ
Fortune's Hand,Swordcraft,Legendary,3,"VII. Oluon, The Chariot",6_FIo
Fortune's Hand,Swordcraft,Legendary,6,Diamond Paladin,6_FIy
Fortune's Hand,Swordcraft,Legendary,4,"Alyaska, War Hawker",6_FJ6
Fortune's Hand,Runecraft,Bronze,2,Creative Conjurer,6_WOY
Fortune's Hand,Runecraft,Bronze,3,Arcane Auteur,6_WOi
Fortune's Hand,Runecraft,Bronze,4,Piquant Potioneer,6_WOs
Fortune's Hand,Runecraft,Bronze,1,Magical Augmentation,6_X7Q
Fortune's Hand,Runecraft,Silver,1,Juggling Moggy,6_Yqo
Fortune's Hand,Runecraft,Silver,5,Sweetspell Sorcerer,6_Yqy
Fortune's Hand,Runecraft,Silver,2,Authoring Tomorrow,6_ZZg
Fortune's Hand,Runecraft,Gold,4,Imperator of Magic,6_bH2
Fortune's Hand,Runecraft,Gold,8,Alchemical Craftschief,6_bHC
Fortune's Hand,Runecraft,Gold,2,Madcap Conjuration,6_b_w
Fortune's Hand,Runecraft,Legendary,2,"0. Lhynkal, The Fool",6_djI
Fortune's Hand,Runecraft,Legendary,6,Adamantine Golem,6_djS
Fortune's Hand,Runecraft,Legendary,2,"Runie, Resolute Diviner",6_djc
Fortune's Hand,Dragoncraft,Bronze,2,Springwell Dragon Keeper,6_up2
Fortune's Hand,Dragoncraft,Bronze,1,Dragonclad Lancer,6_upC
Fortune's Hand,Dragoncraft,Bronze,2,Tropical Grouper,6_upM
Fortune's Hand,Dragoncraft,Bronze,3,Dragon Spawning,6_vXw
Fortune's Hand,Dragoncraft,Silver,3,Heliodragon,6_xFI
Fortune's Hand,Dragoncraft,Silver,2,Wavecrest Angler,6_xFS
Fortune's Hand,Dragoncraft,Silver,4,Dragon Impact,6_x-A
Fortune's Hand,Dragoncraft,Gold,3,Slaughtering Dragonewt,6_zhY
Fortune's Hand,Dragoncraft,Gold,6,Eternal Whale,6_zhi
Fortune's Hand,Dragoncraft,Gold,2,Draconic Call,6_-QQ
Fortune's Hand,Dragoncraft,Legendary,10,"XI. Erntz, Justice",7007o
Fortune's Hand,Dragoncraft,Legendary,3,Turncoat Dragon Summoner,7007y
Fortune's Hand,Dragoncraft,Legendary,3,"Filene, Absolute Zero",70086
Fortune's Hand,Shadowcraft,Bronze,4,Death Fowl,70HDY
Fortune's Hand,Shadowcraft,Bronze,3,Spirit Curator,70HDi
Fortune's Hand,Shadowcraft,Bronze,5,Soul Box,70HDs
Fortune's Hand,Shadowcraft,Bronze,2,Savoring Slash,70HyQ
Fortune's Hand,Shadowcraft,Silver,6,Cloistered Sacristan,70Jfo
Fortune's Hand,Shadowcraft,Silver,2,Ghostly Maid,70Jfy
Fortune's Hand,Shadowcraft,Silver,2,Coffin of the Unknown Soul,70K92
Fortune's Hand,Shadowcraft,Gold,9,Deathbringer,70M62
Fortune's Hand,Shadowcraft,Gold,2,Bonenanza Necromancer,70M6C
Fortune's Hand,Shadowcraft,Gold,2,Forced Resurrection,70Mqw
Fortune's Hand,Shadowcraft,Legendary,5,"VI. Milteo, The Lovers",70OYI
Fortune's Hand,Shadowcraft,Legendary,8,Conquering Dreadlord,70OYS
Fortune's Hand,Shadowcraft,Legendary,6,"Nephthys, Goddess of Amenta",70OYc
Fortune's Hand,Bloodcraft,Bronze,2,Moonrise Werewolf,70fe2
Fortune's Hand,Bloodcraft,Bronze,1,Silverbolt Hunter,70feC
Fortune's Hand,Bloodcraft,Bronze,4,Curmudgeon Ogre,70feM
Fortune's Hand,Bloodcraft,Bronze,2,Dark Summons,70gMw
Fortune's Hand,Bloodcraft,Silver,3,Tyrant of Mayhem,70i4I
Fortune's Hand,Bloodcraft,Silver,2,Whiplash Imp,70i4S
Fortune's Hand,Bloodcraft,Silver,5,Burning Constriction,70ipA
Fortune's Hand,Bloodcraft,Gold,7,Vampire of Calamity,70kWY
Fortune's Hand,Bloodcraft,Gold,2,Contemptuous Demon,70kWi
Fortune's Hand,Bloodcraft,Gold,1,Nightscreech,70lFQ
Fortune's Hand,Bloodcraft,Legendary,9,"XIV. Luzen, Temperance",70myo
Fortune's Hand,Bloodcraft,Legendary,4,"Darhold, Abyssal Contract",70myy
Fortune's Hand,Bloodcraft,Legendary,3,Baal,70mz6
Fortune's Hand,Havencraft,Bronze,4,Priestess of Foresight,7122Y
Fortune's Hand,Havencraft,Bronze,2,Stalwart Featherfolk,7122i
Fortune's Hand,Havencraft,Bronze,2,Prismaplume Bird,7122s
Fortune's Hand,Havencraft,Bronze,4,Holybright Altar,712Xo
Fortune's Hand,Havencraft,Silver,3,Four-Pillar Tortoise,714Uo
Fortune's Hand,Havencraft,Silver,6,Puresong Priest,714Uy
Fortune's Hand,Havencraft,Silver,1,Jeweled Brilliance,715Dg
Fortune's Hand,Havencraft,Gold,5,Reverend Adjudicator,716x2
Fortune's Hand,Havencraft,Gold,3,"Lorena, Iron-Willed Priest",716xC
Fortune's Hand,Havencraft,Gold,1,Temple of Heresy,717QI
Fortune's Hand,Havencraft,Legendary,5,"VIII. Sofina, Strength",719NI
Fortune's Hand,Havencraft,Legendary,3,"Sarissa, Luxflash Spear",719NS
Fortune's Hand,Havencraft,Legendary,5,"Ra, Radiance Incarnate",719Nc
