expansion_,craft_,rarity_,pp_,CardName,id_,Code
起源の光、終焉の闇,ネメシス,ゴールドレア,5,心無き決闘,108834010,6VApQ
起源の光、終焉の闇,ネメシス,レジェンド,8,人形の少女・オーキス,108841010,6VCWo
起源の光、終焉の闇,ネメシス,レジェンド,7,消し去るもの,108841020,6VCWy
起源の光、終焉の闇,ネメシス,レジェンド,7,魔導電磁サイ,108841030,6VCX6
蒼空の騎士,ニュートラル,ブロンズレア,4,蒼空の先導者・ラカム,109011010,6Vs12
蒼空の騎士,ニュートラル,ブロンズレア,3,スウィンガートリオ・ローアイン,109011020,6Vs1C
蒼空の騎士,ニュートラル,ブロンズレア,2,探偵の調査,109014010,6Vslw
蒼空の騎士,ニュートラル,シルバーレア,6,蒼天の守護騎士・カタリナ,109021010,6VuTI
蒼空の騎士,ニュートラル,シルバーレア,2,伝説の幕開け,109023010,6VuyY
蒼空の騎士,ニュートラル,ゴールドレア,2,蒼の少女・ルリア,109031010,6VwvY
蒼空の騎士,ニュートラル,ゴールドレア,3,革命の覇食帝・カイザ,109031020,6Vwvi
蒼空の騎士,ニュートラル,ゴールドレア,2,熾天使の剣,109034010,6VxeQ
蒼空の騎士,ニュートラル,レジェンド,9,プロトバハムート,109041010,6VzLo
蒼空の騎士,ニュートラル,レジェンド,2,レジェンダリーファイター,109041020,6VzLy
蒼空の騎士,エルフ,ブロンズレア,2,デビルフラワー,109111010,6WERY
蒼空の騎士,エルフ,ブロンズレア,2,シャングリラフェアリー,109111020,6WERi
蒼空の騎士,エルフ,ブロンズレア,3,マイコニド,109111030,6WERs
蒼空の騎士,エルフ,ブロンズレア,1,眠れる妖精の森,109113010,6WEwo
蒼空の騎士,エルフ,シルバーレア,4,神箭の射手・スーテラ,109121010,6WGto
蒼空の騎士,エルフ,シルバーレア,5,枯木の番人,109121020,6WGty
蒼空の騎士,エルフ,シルバーレア,8,オウルベア,109121030,6WGu6
蒼空の騎士,エルフ,ゴールドレア,3,高貴なる猫姉妹・シャムとシャマ,109131010,6WJK2
蒼空の騎士,エルフ,ゴールドレア,4,天禀の射手・メーテラ,109131020,6WJKC
蒼空の騎士,エルフ,ゴールドレア,4,バーストショット,109134010,6WK2w
蒼空の騎士,エルフ,レジェンド,5,絢爛の紡ぎ手・コルワ,109141010,6WLmI
蒼空の騎士,エルフ,レジェンド,5,神殺しの狩人・セルウィン,109141020,6WLmS
蒼空の騎士,エルフ,レジェンド,9,天喰らう異形,109141030,6WLmc
蒼空の騎士,ロイヤル,ブロンズレア,3,シャドウエンフォーサー・ターニャ,109211010,6Wcs2
蒼空の騎士,ロイヤル,ブロンズレア,4,プリンセス・ティナ,109211020,6WcsC
蒼空の騎士,ロイヤル,ブロンズレア,2,大商人,109211030,6WcsM
蒼空の騎士,ロイヤル,ブロンズレア,1,大安売り,109214010,6Wdaw
蒼空の騎士,ロイヤル,シルバーレア,3,小さな聖騎士・シャルロッテ,109221010,6WfII
蒼空の騎士,ロイヤル,シルバーレア,1,マーセナリー・ルシウス,109221020,6WfIS
蒼空の騎士,ロイヤル,シルバーレア,2,歴戦の武具,109223010,6WfnY
蒼空の騎士,ロイヤル,ゴールドレア,4,シークレットエージェント・デイ,109231010,6WhkY
蒼空の騎士,ロイヤル,ゴールドレア,5,飛空の剣士,109231020,6Whki
蒼空の騎士,ロイヤル,ゴールドレア,5,ドラゴンナイツ,109234010,6WiTQ
蒼空の騎士,ロイヤル,レジェンド,6,真紅の穿光・ゼタ,109241010,6WkAo
蒼空の騎士,ロイヤル,レジェンド,8,高潔なる騎士・レイサム,109241020,6WkAy
蒼空の騎士,ロイヤル,レジェンド,6,鉄拳の獣戦士,109241030,6WkB6
蒼空の騎士,ウィッチ,ブロンズレア,2,ブラックウィッチ・アンナ,109311010,6W_GY
蒼空の騎士,ウィッチ,ブロンズレア,5,ピースフルサモナー,109311020,6W_Gi
蒼空の騎士,ウィッチ,ブロンズレア,2,グランドスピア,109314010,6W__Q
蒼空の騎士,ウィッチ,ブロンズレア,5,運命の導き,109314020,6W__a
蒼空の騎士,ウィッチ,シルバーレア,8,暗黒の召喚士,109321010,6X1io
蒼空の騎士,ウィッチ,シルバーレア,3,未完の錬金術師・クラリス,109321020,6X1iy
蒼空の騎士,ウィッチ,シルバーレア,4,才能の開花,109324010,6X2Rg
蒼空の騎士,ウィッチ,ゴールドレア,7,光魔法の教師・ミラ,109331010,6X492
蒼空の騎士,ウィッチ,ゴールドレア,4,開闢の錬金術師・カリオストロ,109331020,6X49C
蒼空の騎士,ウィッチ,ゴールドレア,1,神秘の魔法陣,109332010,6X4Og
蒼空の騎士,ウィッチ,レジェンド,6,神託の妖童・アルルメイヤ,109341010,6X6bI
蒼空の騎士,ウィッチ,レジェンド,6,絶望のキマイラ,109341020,6X6bS
蒼空の騎士,ウィッチ,レジェンド,4,殺戮の魔女・ヴェスパー,109341030,6X6bc
蒼空の騎士,ドラゴン,ブロンズレア,2,ドラゴンキラーガール,109411010,6XNh2
蒼空の騎士,ドラゴン,ブロンズレア,7,アルバコア,109411020,6XNhC
蒼空の騎士,ドラゴン,ブロンズレア,3,毒尾のドラゴン,109411030,6XNhM
蒼空の騎士,ドラゴン,ブロンズレア,5,テールスイング,109414010,6XOPw
蒼空の騎士,ドラゴン,シルバーレア,3,灼脚の麗姫・アリーザ,109421010,6XQ7I
蒼空の騎士,ドラゴン,シルバーレア,2,リトルドラゴン,109421020,6XQ7S
蒼空の騎士,ドラゴン,シルバーレア,3,竜の祠,109423010,6XQcY
蒼空の騎士,ドラゴン,ゴールドレア,5,護国真龍・スカーサハ,109431010,6XSZY
蒼空の騎士,ドラゴン,ゴールドレア,4,炎竜の使役者,109431020,6XSZi
蒼空の騎士,ドラゴン,ゴールドレア,8,ポセイドン,109431030,6XSZs
蒼空の騎士,ドラゴン,レジェンド,11,大いなる調停者・ゾーイ,109441010,6XU_o
蒼空の騎士,ドラゴン,レジェンド,7,アドラメレク,109441020,6XU_y
蒼空の騎士,ドラゴン,レジェンド,6,終戦のドラグーン,109441030,6XV06
蒼空の騎士,ネクロマンサー,ブロンズレア,5,憂鬱な霊媒師,109511010,6Xm5Y
蒼空の騎士,ネクロマンサー,ブロンズレア,2,禁呪の恋人・サルナーン,109511020,6Xm5i
蒼空の騎士,ネクロマンサー,ブロンズレア,2,黄金の棺,109512010,6XmLA
蒼空の騎士,ネクロマンサー,ブロンズレア,1,ソウルコンバージョン,109514010,6XmqQ
蒼空の騎士,ネクロマンサー,シルバーレア,3,怪物の少女・フラン,109521010,6XoXo
蒼空の騎士,ネクロマンサー,シルバーレア,2,心眼の双葬女・レディ・グレイ,109521020,6XoXy
蒼空の騎士,ネクロマンサー,シルバーレア,4,冥河の案内人,109521030,6XoY6
蒼空の騎士,ネクロマンサー,ゴールドレア,3,蘇りし狂戦士,109531010,6Xq-2
蒼空の騎士,ネクロマンサー,ゴールドレア,2,降魔の操者・ダヌア,109531020,6Xq-C
蒼空の騎士,ネクロマンサー,ゴールドレア,7,屍病の街,109533010,6XrTI
蒼空の騎士,ネクロマンサー,レジェンド,2,幽想の少女・フェリ,109541010,6XtQI
蒼空の騎士,ネクロマンサー,レジェンド,10,永遠の決闘者・モルディカイ,109541020,6XtQS
蒼空の騎士,ネクロマンサー,レジェンド,1,グレモリー,109541030,6XtQc
蒼空の騎士,ヴァンパイア,ブロンズレア,2,麗しのサキュバス,109611010,6Y8W2
蒼空の騎士,ヴァンパイア,ブロンズレア,3,アーリーブランド・ゼヘク,109611020,6Y8WC
蒼空の騎士,ヴァンパイア,ブロンズレア,4,デビルハンド,109611030,6Y8WM
蒼空の騎士,ヴァンパイア,ブロンズレア,3,紅の渇望,109614010,6Y9Ew
蒼空の騎士,ヴァンパイア,シルバーレア,2,双石の悪魔,109621010,6YAyI
蒼空の騎士,ヴァンパイア,シルバーレア,6,魔晶大尉・ポンメルン,109621020,6YAyS
蒼空の騎士,ヴァンパイア,シルバーレア,0,不穏なる闇の街,109623010,6YBRY
蒼空の騎士,ヴァンパイア,ゴールドレア,5,邪眼の悪魔,109631010,6YDOY
蒼空の騎士,ヴァンパイア,ゴールドレア,4,揺らぎの斬姫・ナルメア,109631020,6YDOi
蒼空の騎士,ヴァンパイア,ゴールドレア,3,ギルタブルル,109631030,6YDOs
蒼空の騎士,ヴァンパイア,レジェンド,2,狂恋の華鎧・ヴィーラ,109641010,6YFqo
蒼空の騎士,ヴァンパイア,レジェンド,10,プルソン,109641020,6YFqy
蒼空の騎士,ヴァンパイア,レジェンド,5,轟雷のベヒーモス,109641030,6YFr6
蒼空の騎士,ビショップ,ブロンズレア,3,内気なアルミラージ,109711010,6YWwY
蒼空の騎士,ビショップ,ブロンズレア,2,ウィンドプリースト・ヘイゼン,109711020,6YWwi
蒼空の騎士,ビショップ,ブロンズレア,5,信仰の天使像,109711030,6YWws
蒼空の騎士,ビショップ,ブロンズレア,1,封じられた法典,109713010,6YXPo
蒼空の騎士,ビショップ,シルバーレア,1,天罰の神父,109721010,6YZMo
蒼空の騎士,ビショップ,シルバーレア,3,星跡の巡礼者・ソフィア,109721020,6YZMy
蒼空の騎士,ビショップ,シルバーレア,3,プリズムスイング,109724010,6Ya5g
蒼空の騎士,ビショップ,ゴールドレア,2,ホーリープリースト・ロレーナ,109731010,6Ybp2
蒼空の騎士,ビショップ,ゴールドレア,1,天象の風・ペトラ,109731020,6YbpC
蒼空の騎士,ビショップ,ゴールドレア,8,テミスの粛清,109734010,6YcXw
蒼空の騎士,ビショップ,レジェンド,6,七宝石の姫・レ・フィーエ,109741010,6YeFI
蒼空の騎士,ビショップ,レジェンド,9,烈風の翼神・ガルラ,109741020,6YeFS
蒼空の騎士,ビショップ,レジェンド,9,壊れたる神・チェキババ,109741030,6YeFc
蒼空の騎士,ネメシス,ブロンズレア,3,清爽の銃士・ジェシカ,109811010,6YvL2
蒼空の騎士,ネメシス,ブロンズレア,2,古代の機械兵,109811020,6YvLC
蒼空の騎士,ネメシス,ブロンズレア,5,エンキドゥ,109811030,6YvLM
蒼空の騎士,ネメシス,ブロンズレア,1,古代の自動機械,109813010,6YvqI
蒼空の騎士,ネメシス,シルバーレア,6,外界からの侵略者・バジリス,109821010,6YxnI
蒼空の騎士,ネメシス,シルバーレア,5,立ち上がりし鋼の戦士・シロウ,109821020,6YxnS
蒼空の騎士,ネメシス,シルバーレア,5,奪い取る指揮,109824010,6YyWA
蒼空の騎士,ネメシス,ゴールドレア,2,パラケルスス,109831010,6Y-DY
蒼空の騎士,ネメシス,ゴールドレア,3,清新なる銃設計士・ククル,109831020,6Y-Di
蒼空の騎士,ネメシス,ゴールドレア,5,アーティファクトスパーク,109834010,6Y-yQ
蒼空の騎士,ネメシス,レジェンド,7,奮励の儁秀・シルヴァ,109841010,6Z0fo
蒼空の騎士,ネメシス,レジェンド,2,リトルパペッター・ロココ,109841020,6Z0fy
蒼空の騎士,ネメシス,レジェンド,3,マル・ドッキオ,109841030,6Z0g6
十禍絶傑,ニュートラル,ブロンズレア,6,スカアハ,110011010,6ZgA2
十禍絶傑,ニュートラル,ブロンズレア,1,堅牢なる天使,110011020,6ZgAC
十禍絶傑,ニュートラル,ブロンズレア,2,ゴブリンファイター,110011030,6ZgAM
十禍絶傑,ニュートラル,シルバーレア,7,重装のトロール,110021010,6ZicI
十禍絶傑,ニュートラル,シルバーレア,3,飢餓の輝き,110024010,6ZjLA
十禍絶傑,ニュートラル,ゴールドレア,4,爆砕の傭兵・フィーナ,110031010,6Zl2Y
十禍絶傑,ニュートラル,ゴールドレア,5,飢餓の使徒,110031020,6Zl2i
十禍絶傑,ニュートラル,ゴールドレア,4,神弓の座天使・リリエル,110031030,6Zl2s
十禍絶傑,ニュートラル,レジェンド,5,唯我の絶傑・マゼルベイン,110041010,6ZnUo
十禍絶傑,ニュートラル,レジェンド,7,飢餓の絶傑・ギルネリーゼ,110041020,6ZnUy
十禍絶傑,エルフ,ブロンズレア,4,怒れる山神,110111010,6a2aY
十禍絶傑,エルフ,ブロンズレア,2,不殺の従者,110111020,6a2ai
十禍絶傑,エルフ,ブロンズレア,2,ざわめく森,110113010,6a33o
十禍絶傑,エルフ,ブロンズレア,1,フェアリーサークル,110114010,6a3JQ
十禍絶傑,エルフ,シルバーレア,5,ホーネットソルジャー,110121010,6a50o
十禍絶傑,エルフ,シルバーレア,4,不殺の信者,110121020,6a50y
十禍絶傑,エルフ,シルバーレア,0,不殺の刻印,110124010,6a5lg
十禍絶傑,エルフ,ゴールドレア,7,煌刃の戦士・ベイル,110131010,6a7T2
十禍絶傑,エルフ,ゴールドレア,5,不殺の使徒,110131020,6a7TC
十禍絶傑,エルフ,ゴールドレア,2,水晶の指揮者・リリィ,110131030,6a7TM
十禍絶傑,エルフ,レジェンド,10,不殺の絶傑・エズディア,110141010,6a9vI
十禍絶傑,エルフ,レジェンド,1,ロイヤルクリスタリア・ティア,110141020,6a9vS
十禍絶傑,エルフ,レジェンド,3,森の女王・リザ,110141030,6a9vc
十禍絶傑,ロイヤル,ブロンズレア,4,荒々しい女戦士,110211010,6aQ_2
十禍絶傑,ロイヤル,ブロンズレア,3,老いたる先導者,110211020,6aQ_C
十禍絶傑,ロイヤル,ブロンズレア,2,簒奪の従者,110211030,6aQ_M
十禍絶傑,ロイヤル,ブロンズレア,2,簒奪の蛇剣,110214010,6aRjw
十禍絶傑,ロイヤル,シルバーレア,4,アロアダイ,110221010,6aTRI
十禍絶傑,ロイヤル,シルバーレア,3,豪快な海賊,110221020,6aTRS
十禍絶傑,ロイヤル,シルバーレア,3,簒奪の信者,110221030,6aTRc
十禍絶傑,ロイヤル,ゴールドレア,1,レイピアマスター,110231010,6aVtY
十禍絶傑,ロイヤル,ゴールドレア,5,簒奪の使徒,110231020,6aVti
十禍絶傑,ロイヤル,ゴールドレア,5,巨人殺しの剣士,110231030,6aVts
十禍絶傑,ロイヤル,レジェンド,3,簒奪の絶傑・オクトリス,110241010,6aYJo
十禍絶傑,ロイヤル,レジェンド,9,ジライヤ,110241020,6aYJy
十禍絶傑,ロイヤル,レジェンド,5,戦場の歌姫・マグノリア,110241030,6aYK6
十禍絶傑,ウィッチ,ブロンズレア,2,マナリアナイト・オーウェン,110311010,6apPY
十禍絶傑,ウィッチ,ブロンズレア,7,真実の従者,110311020,6apPi
十禍絶傑,ウィッチ,ブロンズレア,1,くず鉄の練成,110312010,6apfA
十禍絶傑,ウィッチ,ブロンズレア,3,占星術,110314010,6aq8Q
十禍絶傑,ウィッチ,シルバーレア,3,真実の信者,110321010,6arro
十禍絶傑,ウィッチ,シルバーレア,6,真実の宣告,110324010,6asag
十禍絶傑,ウィッチ,シルバーレア,3,眠りの魔術,110324020,6asaq
十禍絶傑,ウィッチ,ゴールドレア,9,マナリアの魔導姫・アン,110331010,6auI2
十禍絶傑,ウィッチ,ゴールドレア,2,真実の使徒,110331020,6auIC
十禍絶傑,ウィッチ,ゴールドレア,3,マナリアの竜姫・グレア,110331030,6auIM
十禍絶傑,ウィッチ,レジェンド,20,開闢の予言者,110341010,6awkI
十禍絶傑,ウィッチ,レジェンド,7,真実の絶傑・ライオ,110341020,6awkS
十禍絶傑,ウィッチ,レジェンド,5,オリハルコンゴーレム,110341030,6awkc
十禍絶傑,ドラゴン,ブロンズレア,3,ドラゴスネーク,110411010,6bBq2
十禍絶傑,ドラゴン,ブロンズレア,4,ドラゴニックシューター,110411020,6bBqC
十禍絶傑,ドラゴン,ブロンズレア,2,侮蔑の従者,110411030,6bBqM
